location_see_also_uris,children,alternate_location_names,elevation,rank_at_foundation,parent,place_see_also_uris,dedication,location_category,earliest_attestation_label,earliest_attestation_max_year,english_place_name,positional_accuracy_assessment,place_references,founders,type,italian_place_name,longitude,comune,alternate_place_names,updated_at,place_category,notes,attestation_types,record_status,reign_of_earliest_attestation_label,updated_by,latitude,order,seismic_class_id,gender,earliest_attestation_min_year,historical_province,archaeological_remains,province,created_by,created_at
http://www.geonames.org/2523425/san-marco-d-alunzio.html,,l'Agathyrnum (unknown)|l'Agathinon (unknown)|Qal'at-Sciant-Marku (unknown)|Castrum Sancti Mauri (unknown)|Castrum Marci (unknown),0.0,Abbey,,,Saint Felix,associated_modern,1131,1131,Saint Felix of San Marco,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 41|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 102, 400",,monastery,San Felice di San Marco,14.6997621,San Marco d'Alunzio,,2019-10-09T03:54:21.868Z,abbey,,documentary,draft,Reign of King Roger II,Joe Hayes,38.072883,Basilians,2,Male,1131,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:21.868Z
http://www.geonames.org/2523920/palermo.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),24.0,Abbey,,,Saint George,representative,1148,1148,Saint George of the Kemonia,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 41|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 140",,monastery,San Giorgio in Kemonia,13.3544897,Palermo,,2019-10-09T03:54:21.879Z,abbey,,documentary,draft,Reign of King Roger II,Joe Hayes,38.1099097,Basilians,2,Male,1148,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:21.879Z
http://www.geonames.org/2525451/caltabellotta.html,,Troccolum (unknown),0.0,Abbey,,,Saint George,associated_modern,1098,1098,Saint George of Triocala,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 41, 46 n., 59, 71 n.|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 126, 405, 420",Count Roger I (Male),monastery,San Giorgio di Triocala,13.2177298,Caltabellotta,,2019-10-09T03:54:21.890Z,abbey,,documentary,draft,Reign of Count Roger I,Joe Hayes,37.5738513,Basilians,2,Male,1098,Val di Mazara,unknown,Agrigento,Joe Hayes,2019-10-09T03:54:21.890Z
http://www.geonames.org/2525764/agrigento.html,,Girgenti (unknown),0.0,Abbey,,,Saint George,associated_modern,before 1154,1154,Saint George of Agrigento,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 41|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 152",,monastery,San Giorgio di Agrigento,13.5771576,Agrigento,,2019-10-09T03:54:21.903Z,abbey,,documentary,draft,Reign of King William I,Joe Hayes,37.3114325,Basilians,2,Male,,Val di Mazara,unknown,Agrigento,Joe Hayes,2019-10-09T03:54:21.903Z
http://www.geonames.org/2524634/gesso.html,,Gibiso (unknown)|Gesso (unknown)|Ibiso (unknown)|Gysa (unknown)|Gypsus (unknown)|Ysa (unknown),0.0,Abbey,,,Saint Gregory,associated_modern,before 1101,,Saint Gregory of Gypso,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 41|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 93, 187, 357",,monastery,San Gregorio di Gypso,15.46865,Gesso,,2019-10-09T03:54:21.920Z,abbey,"Luigi Santagati, Viabilità e topografia della Sicilia antica, vol. 2 (Caltanissetta: Edizioni Lussografica, 2013), 93 (s.v. ""Gesso""), places Gypso 9 kilometers (approximately 5.5 miles) northwest of Messina.",documentary,draft,,Joe Hayes,38.23531,Basilians,,Male,,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:21.920Z
http://www.geonames.org/2525459/calatabiano.html,,Palachorion (unknown)|Calatabiet (unknown)|Calatabieth (unknown),0.0,Abbey,,,Saint Onufrius,associated_modern,1131,1131,Saint Onufrius of Calatabiet,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 41, 187 n.|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 183, 418",,monastery,Sant'Onofrio di Calatabiet,15.23069,Calatabiano,Santo Eunufrio (unknown)|Santo Honufrio (unknown)|Sant'Onufrio (unknown)|Sant'Onofrio (unknown),2019-10-09T03:54:21.931Z,abbey,"White, Latin Monasticism, (187 n.2), asks whether this could be the same house as Saint Eunufrius of Calatabiano.",documentary,draft,Reign of King Roger II,Joe Hayes,37.82049,Basilians,2,Male,1131,Val di Noto,unknown,Catania,Joe Hayes,2019-10-09T03:54:21.931Z
http://www.geonames.org/2523994/novara-di-sicilia.html,,Noara (unknown)|Noharia (unknown)|Nouah (unknown)|Nugaria (unknown)|Nohara (unknown)|Castrum Nucariae (unknown),0.0,Abbey,,,Saint James,associated_modern,1131,1131,Saint James of Calò,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 100-101, 363, 403",,monastery,San Giacomo di Calò,15.1319995,Novara di Sicilia,,2019-10-09T03:54:21.942Z,abbey,,documentary,draft,Reign of King Roger II,Joe Hayes,38.016335,Basilians,2,Male,1131,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:21.942Z
http://www.geonames.org/2524170/messina.html,,Massîni (unknown),0.0,Abbey,,,Saint John,associated_modern,1091-1092,1092,Saint John of the Greeks,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 156",,monastery,San Giovanni dei Greci,15.5533274,Messina,,2019-10-09T03:54:21.954Z,abbey,,documentary,draft,Reign of Count Roger I,Joe Hayes,38.1908266,Basilians,1,Female,1091,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:21.954Z
http://www.geonames.org/2523641/randazzo.html,,Psicro (unknown)|Ipsichro (unknown)|Sicro (unknown)|Fiumefreddo (unknown)|Randâg (unknown)|Randatium (unknown),590.0,Abbey,,http://www.medioevosicilia.eu/markIII/il-monastero-di-san-giovanni-psicro-presso-randazzo/,Saint John (the Baptist?),representative,1131,1131,Saint John of Psichro,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 101, 399, 420, 421",,monastery,San Giovanni di Psichro,15.014426,Randazzo,,2019-10-09T03:54:21.965Z,abbey,"There appears to be some difference as to where exactly this house was located. Both Scaduto (p. 101) and Giunta (p. 730) place it near Mascali. Giuseppe Tropea, however, says on his medioevosicilia.eu (http://www.medioevosicilia.eu/markIII/il-monastero-di-san-giovanni-psicro-presso-randazzo/) that the remains of this monastery can be found in Contrada Sant'Anastasia, Randazzo. If this is right, what remains of the monastery is now on the property of Feudo Vagliasindi. The proprietors were not aware that the structure may actually be the remains of a monastery that dates to the Norman period. There are two distinct structures here, which may have been joined. The owners shared that there was an excavation led by Prof. Privitera of the University of Catania c. 2007.  Found were a few lava stone tombs were covered with terracotta. Another tomb was discovered nearby that likely belonged to a member of the clergy which contained a slab with a Greek inscription. It has been left in place. Pieces of exterior walls, obscured by thick vegetation, also survive. (Can a standard Basilian plan be used to make sense of this info?) We are very grateful to Paolo and Corrado Vassallo for making the site available to us. ","documentary, archaeological",draft,Reign of King Roger II,Joe Hayes,37.889053,Basilians,2,Male,1131,Val Demone,unknown,Catania,Joe Hayes,2019-10-09T03:54:21.965Z
http://www.geonames.org/2524170/messina.html,,Massîni (unknown),0.0,Abbey,,,Saint Leo,associated_modern,1131,1131,Saint Leo of Messina,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 97, 98, 375 n. 69, 394, 398",,monastery,San Leone di Messina,15.5210473,Messina,,2019-10-09T03:54:21.976Z,abbey,,documentary,draft,Reign of King Roger II,Joe Hayes,38.1908266,Basilians,1,Male,1131,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:21.976Z
http://www.geonames.org/2524170/messina.html,,Massîni (unknown),0.0,Abbey,Abbey of Saint Mary de Scalis,,the Virgin Mary,associated_modern,before 1101,1101,Saint Mary of Ambuto,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42, 45, 155-156|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 729|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 396 f.",Count Roger I (Male),monastery,Santa Maria di Ambuto,15.55256,Messina,,2019-10-09T03:54:21.987Z,abbey,,documentary,draft,Regency of Countess Adelasia,Joe Hayes,38.19394,Basilians,1,Male,,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:21.987Z
http://www.geonames.org/2524205/mazara-del-vallo.html,,Mâzar (unknown)|Castrum Maczarie (unknown),27.0,Abbey,,,the Virgin Mary,representative,before 1144,1144,Saint Mary of the Giummare,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 125",,monastery,Santa Maria delle Giummare,12.612731,Mazara,Santa Maria de Jummariis (unknown)|Santa Maria de Alto (unknown),2019-10-09T03:54:21.998Z,abbey,"Found on a hill in a suburb in Mazara’s east, the former monastery provides an impressive vantage point of the urban landscape and a sliver of the sea just beyond the sprawl – one can only imagine the unimpeded vista that would have been available to the monks. Though it was converted into a church and is apparently used with some frequency (a local newspaper reports that weddings are held there), the site seems abandoned. While it is relatively easy to reach the site by car/on foot, it is impossible to access the interior without keys. That said, the exterior is very telling: it seems that there has been some real effort to recreate the original context. A plaque on a stone wall describes the restoration of an ""ancient enclosing wall restored through the works of the Servi del Cuore Immacolato di Maria in 2000 A.D."" The doorway and columns at the church's front appear to be original and it seems that the rest of the facade was later restored to harmonize with the earlier style. Unfortunately, the more modern stone does not seem to be wearing well, as cracks are visible. Also, it appears that fragments - some of which may be of the original building - are scattered throughout a debris field to the church's north side. As they are fully exposed to the elements and the animals that have easy access to the site, there are real concerns for their preservation. Humans have not been completely kind to the site either - litter abounds and there is some light graffiti present. The exterior security measures are easy to evade - the fences have large holes in them and despite signs warning of video surveillance and a camera, it is unclear whether the site is actually monitored. In addition to being of historical interest, the church's grounds are also of interest from a perspective of biodiversity. According to a video produced by a local newspaper, there is some unique vegetation located around the building. During our visit of 2019, we noticed that rough-hewn rocks had been arranged in a rounded labyrinth pattern, perhaps suggesting an attempt at creating a prayer space, though no identification was available.","documentary, archaeological",draft,Reign of King Roger II,Joe Hayes,37.651731,Basilians,2,Male,,Val di Mazara,unknown,Trapani,Joe Hayes,2019-10-09T03:54:21.998Z
http://www.geonames.org/2524170/messina.html,,Massîni (unknown),0.0,Abbey,,,the Virgin Mary,associated_modern,1178-1179,1179,Saint Mary of Bordonaro,unknown,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 88-89|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42, 71 n. 2|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 730|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 152-155, 357, 367, 411, 412",Ola Grafeos (Female),monastery,Santa Maria di Bordonaro,15.5135857,Messina,,2019-10-09T03:54:22.008Z,abbey,,documentary,draft,Reign of King William II,Joe Hayes,38.1754338,Basilians,1,Male,1178,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.008Z
